t|posX|posY|posZ|vel|velX|velY|velZ
313.000000|97.427794|2563.036940|-0.000000|8.161606|-0.008497|8.161601|-0.000000
314.000000|97.419297|2571.198540|-0.000000|8.161605|-0.008497|8.161600|-0.000000
315.000000|97.410800|2579.360140|-0.000000|8.161604|-0.008497|8.161599|-0.000000
316.000000|97.402302|2587.521738|-0.000000|8.161603|-0.008497|8.161598|-0.000000
317.000000|97.393805|2595.683335|-0.000000|8.161602|-0.008497|8.161597|-0.000000
318.000000|97.385307|2603.844931|-0.000000|8.161601|-0.008497|8.161596|-0.000000
319.000000|97.376810|2612.006526|-0.000000|8.161600|-0.008497|8.161595|-0.000000
320.000000|97.368313|2620.168121|-0.000000|8.161599|-0.008497|8.161594|-0.000000
321.000000|97.359815|2628.329714|-0.000000|8.161598|-0.008498|8.161593|-0.000000
322.000000|97.351317|2636.491306|-0.000000|8.161597|-0.008498|8.161592|-0.000000
323.000000|97.342820|2644.652898|-0.000000|8.161596|-0.008498|8.161591|-0.000000
324.000000|97.334322|2652.814488|-0.000000|8.161595|-0.008498|8.161590|-0.000000
325.000000|97.325825|2660.976078|-0.000000|8.161594|-0.008498|8.161589|-0.000000
326.000000|97.317327|2669.137666|-0.000000|8.161593|-0.008498|8.161589|-0.000000
327.000000|97.308829|2677.299254|-0.000000|8.161592|-0.008498|8.161588|-0.000000
328.000000|97.300331|2685.460840|-0.000000|8.161591|-0.008498|8.161587|-0.000000
329.000000|97.291833|2693.622426|-0.000000|8.161590|-0.008498|8.161586|-0.000000
330.000000|97.283336|2701.784011|-0.000000|8.161589|-0.008498|8.161585|-0.000000
331.000000|97.274838|2709.945595|-0.000000|8.161588|-0.008498|8.161584|-0.000000
332.000000|97.266340|2718.107178|-0.000000|8.161587|-0.008498|8.161583|-0.000000
333.000000|97.257842|2726.268760|-0.000000|8.161587|-0.008498|8.161582|-0.000000
334.000000|97.249344|2734.430341|-0.000000|8.161586|-0.008498|8.161581|-0.000000
335.000000|97.240846|2742.591921|-0.000000|8.161585|-0.008498|8.161580|-0.000000
336.000000|97.232348|2750.753501|-0.000000|8.161584|-0.008498|8.161579|-0.000000
337.000000|97.223850|2758.915079|-0.000000|8.161583|-0.008498|8.161579|-0.000000
338.000000|97.215352|2767.076657|-0.000000|8.161582|-0.008498|8.161578|-0.000000
339.000000|97.206854|2775.238234|-0.000000|8.161581|-0.008498|8.161577|-0.000000
340.000000|97.198355|2783.399810|-0.000000|8.161580|-0.008498|8.161576|-0.000000
341.000000|97.189857|2791.561385|-0.000000|8.161580|-0.008498|8.161575|-0.000000
342.000000|97.181359|2799.722959|-0.000000|8.161579|-0.008498|8.161574|-0.000000
343.000000|97.172861|2807.884533|-0.000000|8.161578|-0.008498|8.161573|-0.000000
344.000000|97.164363|2816.046105|-0.000000|8.161577|-0.008498|8.161573|-0.000000
345.000000|97.155864|2824.207677|-0.000000|8.161576|-0.008498|8.161572|-0.000000
346.000000|97.147366|2832.369248|-0.000000|8.161575|-0.008498|8.161571|-0.000000
347.000000|97.138868|2840.530818|-0.000000|8.161574|-0.008498|8.161570|-0.000000
348.000000|97.130369|2848.692387|-0.000000|8.161574|-0.008498|8.161569|-0.000000
349.000000|97.121871|2856.853955|-0.000000|8.161573|-0.008498|8.161568|-0.000000
350.000000|97.113372|2865.015523|-0.000000|8.161572|-0.008498|8.161568|-0.000000
351.000000|97.104874|2873.177090|-0.000000|8.161571|-0.008498|8.161567|-0.000000
352.000000|97.096375|2881.338656|-0.000000|8.161570|-0.008499|8.161566|-0.000000
353.000000|97.087877|2889.500221|-0.000000|8.161570|-0.008499|8.161565|-0.000000
354.000000|97.079378|2897.661785|-0.000000|8.161569|-0.008499|8.161564|-0.000000
355.000000|97.070880|2905.823349|-0.000000|8.161568|-0.008499|8.161564|-0.000000
356.000000|97.062381|2913.984911|-0.000000|8.161567|-0.008499|8.161563|-0.000000
357.000000|97.053882|2922.146473|-0.000000|8.161566|-0.008499|8.161562|-0.000000
358.000000|97.045384|2930.308034|-0.000000|8.161566|-0.008499|8.161561|-0.000000
359.000000|97.036885|2938.469595|-0.000000|8.161565|-0.008499|8.161560|-0.000000
360.000000|97.028386|2946.631155|-0.000000|8.161564|-0.008499|8.161560|-0.000000
361.000000|97.019888|2954.792713|-0.000000|8.161563|-0.008499|8.161559|-0.000000
362.000000|97.011389|2962.954272|-0.000000|8.161563|-0.008499|8.161558|-0.000000
363.000000|97.002890|2971.115829|-0.000000|8.161562|-0.008499|8.161557|-0.000000
364.000000|96.994391|2979.277386|-0.000000|8.161561|-0.008499|8.161557|-0.000000
365.000000|96.985892|2987.438941|-0.000000|8.161560|-0.008499|8.161556|-0.000000
366.000000|96.977394|2995.600496|-0.000000|8.161560|-0.008499|8.161555|-0.000000
367.000000|96.968895|3003.762051|-0.000000|8.161559|-0.008499|8.161554|-0.000000
368.000000|96.960396|3011.923604|-0.000000|8.161558|-0.008499|8.161554|-0.000000
369.000000|96.951897|3020.085157|-0.000000|8.161557|-0.008499|8.161553|-0.000000
370.000000|96.943398|3028.246710|-0.000000|8.161557|-0.008499|8.161552|-0.000000
371.000000|96.934899|3036.408261|-0.000000|8.161556|-0.008499|8.161551|-0.000000
372.000000|96.926400|3044.569812|-0.000000|8.161555|-0.008499|8.161551|-0.000000
373.000000|96.917901|3052.731362|-0.000000|8.161554|-0.008499|8.161550|-0.000000
374.000000|96.909402|3060.892911|-0.000000|8.161554|-0.008499|8.161549|-0.000000
375.000000|96.900903|3069.054460|-0.000000|8.161553|-0.008499|8.161549|-0.000000
376.000000|96.892404|3077.216007|-0.000000|8.161552|-0.008499|8.161548|-0.000000
377.000000|96.883905|3085.377555|-0.000000|8.161552|-0.008499|8.161547|-0.000000
378.000000|96.875405|3093.539101|-0.000000|8.161551|-0.008499|8.161546|-0.000000
379.000000|96.866906|3101.700647|-0.000000|8.161550|-0.008499|8.161546|-0.000000
380.000000|96.858407|3109.862192|-0.000000|8.161549|-0.008499|8.161545|-0.000000
381.000000|96.849908|3118.023736|-0.000000|8.161549|-0.008499|8.161544|-0.000000
382.000000|96.841409|3126.185280|-0.000000|8.161548|-0.008499|8.161544|-0.000000
383.000000|96.832909|3134.346823|-0.000000|8.161547|-0.008499|8.161543|-0.000000
384.000000|96.824410|3142.508365|-0.000000|8.161547|-0.008499|8.161542|-0.000000
385.000000|96.815911|3150.669907|-0.000000|8.161546|-0.008499|8.161542|-0.000000
386.000000|96.807412|3158.831448|-0.000000|8.161545|-0.008499|8.161541|-0.000000
387.000000|96.798912|3166.992988|-0.000000|8.161545|-0.008499|8.161540|-0.000000
388.000000|96.790413|3175.154528|-0.000000|8.161544|-0.008499|8.161540|-0.000000
389.000000|96.781913|3183.316067|-0.000000|8.161543|-0.008499|8.161539|-0.000000
390.000000|96.773414|3191.477605|-0.000000|8.161543|-0.008499|8.161538|-0.000000
391.000000|96.764915|3199.639143|-0.000000|8.161542|-0.008499|8.161538|-0.000000
392.000000|96.756415|3207.800680|-0.000000|8.161541|-0.008499|8.161537|-0.000000
393.000000|96.747916|3215.962216|-0.000000|8.161541|-0.008499|8.161536|-0.000000
394.000000|96.739416|3224.123752|-0.000000|8.161540|-0.008499|8.161536|-0.000000
395.000000|96.730917|3232.285287|-0.000000|8.161540|-0.008499|8.161535|-0.000000
396.000000|96.722417|3240.446821|-0.000000|8.161539|-0.008500|8.161534|-0.000000
397.000000|96.713918|3248.608355|-0.000000|8.161538|-0.008500|8.161534|-0.000000
398.000000|96.705418|3256.769889|-0.000000|8.161538|-0.008500|8.161533|-0.000000
399.000000|96.696919|3264.931421|-0.000000|8.161537|-0.008500|8.161533|-0.000000
400.000000|96.688419|3273.092953|-0.000000|8.161536|-0.008500|8.161532|-0.000000
401.000000|96.679920|3281.254484|-0.000000|8.161536|-0.008500|8.161531|-0.000000
402.000000|96.671420|3289.416015|-0.000000|8.161535|-0.008500|8.161531|-0.000000
403.000000|96.662920|3297.577545|-0.000000|8.161535|-0.008500|8.161530|-0.000000
404.000000|96.654421|3305.739075|-0.000000|8.161534|-0.008500|8.161529|-0.000000
405.000000|96.645921|3313.900603|-0.000000|8.161533|-0.008500|8.161529|-0.000000
406.000000|96.637421|3322.062132|-0.000000|8.161533|-0.008500|8.161528|-0.000000
407.000000|96.628922|3330.223659|-0.000000|8.161532|-0.008500|8.161528|-0.000000
408.000000|96.620422|3338.385186|-0.000000|8.161531|-0.008500|8.161527|-0.000000
409.000000|96.611922|3346.546713|-0.000000|8.161531|-0.008500|8.161526|-0.000000
410.000000|96.603422|3354.708239|-0.000000|8.161530|-0.008500|8.161526|-0.000000
411.000000|96.594923|3362.869764|-0.000000|8.161530|-0.008500|8.161525|-0.000000
412.000000|96.586423|3371.031289|-0.000000|8.161529|-0.008500|8.161525|-0.000000
413.000000|96.577923|3379.192813|-0.000000|8.161529|-0.008500|8.161524|-0.000000
414.000000|96.569423|3387.354336|-0.000000|8.161528|-0.008500|8.161523|-0.000000
415.000000|96.560923|3395.515859|-0.000000|8.161527|-0.008500|8.161523|-0.000000
416.000000|96.552424|3403.677381|-0.000000|8.161527|-0.008500|8.161522|-0.000000
417.000000|96.543924|3411.838903|-0.000000|8.161526|-0.008500|8.161522|-0.000000
418.000000|96.535424|3420.000424|-0.000000|8.161526|-0.008500|8.161521|-0.000000
419.000000|96.526924|3428.161945|-0.000000|8.161525|-0.008500|8.161521|-0.000000
420.000000|96.518424|3436.323465|-0.000000|8.161524|-0.008500|8.161520|-0.000000
421.000000|96.509924|3444.484985|-0.000000|8.161524|-0.008500|8.161519|-0.000000
422.000000|96.501424|3452.646503|-0.000000|8.161523|-0.008500|8.161519|-0.000000
423.000000|96.492924|3460.808022|-0.000000|8.161523|-0.008500|8.161518|-0.000000
424.000000|96.484424|3468.969540|-0.000000|8.161522|-0.008500|8.161518|-0.000000
425.000000|96.475924|3477.131057|-0.000000|8.161522|-0.008500|8.161517|-0.000000
426.000000|96.467424|3485.292574|-0.000000|8.161521|-0.008500|8.161517|-0.000000
427.000000|96.458924|3493.454090|-0.000000|8.161521|-0.008500|8.161516|-0.000000
428.000000|96.450424|3501.615605|-0.000000|8.161520|-0.008500|8.161516|-0.000000
429.000000|96.441924|3509.777120|-0.000000|8.161519|-0.008500|8.161515|-0.000000
430.000000|96.433424|3517.938635|-0.000000|8.161519|-0.008500|8.161515|-0.000000
431.000000|96.424924|3526.100149|-0.000000|8.161518|-0.008500|8.161514|-0.000000
432.000000|96.416424|3534.261662|-0.000000|8.161518|-0.008500|8.161513|-0.000000
433.000000|96.407924|3542.423175|-0.000000|8.161517|-0.008500|8.161513|-0.000000
434.000000|96.399423|3550.584688|-0.000000|8.161517|-0.008500|8.161512|-0.000000
435.000000|96.390923|3558.746200|-0.000000|8.161516|-0.008500|8.161512|-0.000000
436.000000|96.382423|3566.907711|-0.000000|8.161516|-0.008500|8.161511|-0.000000
437.000000|96.373923|3575.069222|-0.000000|8.161515|-0.008500|8.161511|-0.000000
438.000000|96.365423|3583.230732|-0.000000|8.161515|-0.008500|8.161510|-0.000000
439.000000|96.356923|3591.392242|-0.000000|8.161514|-0.008500|8.161510|-0.000000
440.000000|96.348422|3599.553751|-0.000000|8.161514|-0.008500|8.161509|-0.000000
441.000000|96.339922|3607.715260|-0.000000|8.161513|-0.008500|8.161509|-0.000000
442.000000|96.331422|3615.876768|-0.000000|8.161513|-0.008500|8.161508|-0.000000
443.000000|96.322922|3624.038276|-0.000000|8.161512|-0.008500|8.161508|-0.000000
444.000000|96.314421|3632.199783|-0.000000|8.161512|-0.008500|8.161507|-0.000000
445.000000|96.305921|3640.361290|-0.000000|8.161511|-0.008500|8.161507|-0.000000
446.000000|96.297421|3648.522796|-0.000000|8.161511|-0.008500|8.161506|-0.000000
447.000000|96.288920|3656.684302|-0.000000|8.161510|-0.008500|8.161506|-0.000000
448.000000|96.280420|3664.845807|-0.000000|8.161510|-0.008500|8.161505|-0.000000
449.000000|96.271920|3673.007311|-0.000000|8.161509|-0.008500|8.161505|-0.000000
450.000000|96.263419|3681.168816|-0.000000|8.161509|-0.008500|8.161504|-0.000000
451.000000|96.254919|3689.330319|-0.000000|8.161508|-0.008500|8.161504|-0.000000
452.000000|96.246419|3697.491823|-0.000000|8.161508|-0.008500|8.161503|-0.000000
453.000000|96.237918|3705.653325|-0.000000|8.161507|-0.008500|8.161503|-0.000000
454.000000|96.229418|3713.814828|-0.000000|8.161507|-0.008500|8.161502|-0.000000
455.000000|96.220917|3721.976329|-0.000000|8.161506|-0.008500|8.161502|-0.000000
456.000000|96.212417|3730.137831|-0.000000|8.161506|-0.008500|8.161501|-0.000000
457.000000|96.203917|3738.299331|-0.000000|8.161505|-0.008500|8.161501|-0.000000
458.000000|96.195416|3746.460832|-0.000000|8.161505|-0.008500|8.161500|-0.000000
459.000000|96.186916|3754.622332|-0.000000|8.161504|-0.008500|8.161500|-0.000000
460.000000|96.178415|3762.783831|-0.000000|8.161504|-0.008500|8.161499|-0.000000
461.000000|96.169915|3770.945330|-0.000000|8.161503|-0.008500|8.161499|-0.000000
462.000000|96.161414|3779.106828|-0.000000|8.161503|-0.008501|8.161498|-0.000000
463.000000|96.152914|3787.268326|-0.000000|8.161502|-0.008501|8.161498|-0.000000
464.000000|96.144413|3795.429824|-0.000000|8.161502|-0.008501|8.161498|-0.000000
465.000000|96.135913|3803.591321|-0.000000|8.161501|-0.008501|8.161497|-0.000000
466.000000|96.127412|3811.752817|-0.000000|8.161501|-0.008501|8.161497|-0.000000
467.000000|96.118912|3819.914314|-0.000000|8.161501|-0.008501|8.161496|-0.000000
468.000000|96.110411|3828.075809|-0.000000|8.161500|-0.008501|8.161496|-0.000000
469.000000|96.101910|3836.237304|-0.000000|8.161500|-0.008501|8.161495|-0.000000
470.000000|96.093410|3844.398799|-0.000000|8.161499|-0.008501|8.161495|-0.000000
471.000000|96.084909|3852.560294|-0.000000|8.161499|-0.008501|8.161494|-0.000000
472.000000|96.076409|3860.721787|-0.000000|8.161498|-0.008501|8.161494|-0.000000
473.000000|96.067908|3868.883281|-0.000000|8.161498|-0.008501|8.161493|-0.000000
474.000000|96.059407|3877.044774|-0.000000|8.161497|-0.008501|8.161493|-0.000000
475.000000|96.050907|3885.206266|-0.000000|8.161497|-0.008501|8.161493|-0.000000
476.000000|96.042406|3893.367758|-0.000000|8.161497|-0.008501|8.161492|-0.000000
477.000000|96.033905|3901.529250|-0.000000|8.161496|-0.008501|8.161492|-0.000000
478.000000|96.025405|3909.690741|-0.000000|8.161496|-0.008501|8.161491|-0.000000
479.000000|96.016904|3917.852232|-0.000000|8.161495|-0.008501|8.161491|-0.000000
480.000000|96.008403|3926.013722|-0.000000|8.161495|-0.008501|8.161490|-0.000000
481.000000|95.999903|3934.175212|-0.000000|8.161494|-0.008501|8.161490|-0.000000
482.000000|95.991402|3942.336702|-0.000000|8.161494|-0.008501|8.161489|-0.000000
483.000000|95.982901|3950.498191|-0.000000|8.161493|-0.008501|8.161489|-0.000000
484.000000|95.974400|3958.659679|-0.000000|8.161493|-0.008501|8.161489|-0.000000
485.000000|95.965900|3966.821168|-0.000000|8.161493|-0.008501|8.161488|-0.000000
486.000000|95.957399|3974.982655|-0.000000|8.161492|-0.008501|8.161488|-0.000000
487.000000|95.948898|3983.144143|-0.000000|8.161492|-0.008501|8.161487|-0.000000
488.000000|95.940397|3991.305630|-0.000000|8.161491|-0.008501|8.161487|-0.000000
489.000000|95.931896|3999.467116|-0.000000|8.161491|-0.008501|8.161487|-0.000000
490.000000|95.923396|4007.628602|-0.000000|8.161491|-0.008501|8.161486|-0.000000
491.000000|95.914895|4015.790088|-0.000000|8.161490|-0.008501|8.161486|-0.000000
492.000000|95.906394|4023.951573|-0.000000|8.161490|-0.008501|8.161485|-0.000000
493.000000|95.897893|4032.113058|-0.000000|8.161489|-0.008501|8.161485|-0.000000
494.000000|95.889392|4040.274542|-0.000000|8.161489|-0.008501|8.161484|-0.000000
495.000000|95.880891|4048.436027|-0.000000|8.161488|-0.008501|8.161484|-0.000000
496.000000|95.872391|4056.597510|-0.000000|8.161488|-0.008501|8.161484|-0.000000
497.000000|95.863890|4064.758993|-0.000000|8.161488|-0.008501|8.161483|-0.000000
498.000000|95.855389|4072.920476|-0.000000|8.161487|-0.008501|8.161483|-0.000000
499.000000|95.846888|4081.081959|-0.000000|8.161487|-0.008501|8.161482|-0.000000
500.000000|95.838387|4089.243441|-0.000000|8.161486|-0.008501|8.161482|-0.000000
501.000000|95.829886|4097.404922|-0.000000|8.161486|-0.008501|8.161482|-0.000000
502.000000|95.821385|4105.566403|-0.000000|8.161486|-0.008501|8.161481|-0.000000
503.000000|95.812884|4113.727884|-0.000000|8.161485|-0.008501|8.161481|-0.000000
504.000000|95.804383|4121.889365|-0.000000|8.161485|-0.008501|8.161480|-0.000000
505.000000|95.795882|4130.050845|-0.000000|8.161484|-0.008501|8.161480|-0.000000
506.000000|95.787381|4138.212324|-0.000000|8.161484|-0.008501|8.161480|-0.000000
507.000000|95.778880|4146.373804|-0.000000|8.161484|-0.008501|8.161479|-0.000000
508.000000|95.770380|4154.535282|-0.000000|8.161483|-0.008501|8.161479|-0.000000
509.000000|95.761879|4162.696761|-0.000000|8.161483|-0.008501|8.161478|-0.000000
510.000000|95.753378|4170.858239|-0.000000|8.161483|-0.008501|8.161478|-0.000000
511.000000|95.744877|4179.019717|-0.000000|8.161482|-0.008501|8.161478|-0.000000
512.000000|95.736376|4187.181194|-0.000000|8.161482|-0.008501|8.161477|-0.000000
513.000000|95.727875|4195.342671|-0.000000|8.161481|-0.008501|8.161477|-0.000000
514.000000|95.719373|4203.504148|-0.000000|8.161481|-0.008501|8.161477|-0.000000
515.000000|95.710872|4211.665624|-0.000000|8.161481|-0.008501|8.161476|-0.000000
516.000000|95.702371|4219.827100|-0.000000|8.161480|-0.008501|8.161476|-0.000000
517.000000|95.693870|4227.988575|-0.000000|8.161480|-0.008501|8.161475|-0.000000
518.000000|95.685369|4236.150050|-0.000000|8.161479|-0.008501|8.161475|-0.000000
519.000000|95.676868|4244.311525|-0.000000|8.161479|-0.008501|8.161475|-0.000000
520.000000|95.668367|4252.472999|-0.000000|8.161479|-0.008501|8.161474|-0.000000
521.000000|95.659866|4260.634473|-0.000000|8.161478|-0.008501|8.161474|-0.000000
522.000000|95.651365|4268.795947|-0.000000|8.161478|-0.008501|8.161474|-0.000000
523.000000|95.642864|4276.957420|-0.000000|8.161478|-0.008501|8.161473|-0.000000
524.000000|95.634363|4285.118893|-0.000000|8.161477|-0.008501|8.161473|-0.000000
525.000000|95.625862|4293.280365|-0.000000|8.161477|-0.008501|8.161472|-0.000000
526.000000|95.617360|4301.441837|-0.000000|8.161477|-0.008501|8.161472|-0.000000
527.000000|95.608859|4309.603309|-0.000000|8.161476|-0.008501|8.161472|-0.000000
528.000000|95.600358|4317.764781|-0.000000|8.161476|-0.008501|8.161471|-0.000000
529.000000|95.591857|4325.926252|-0.000000|8.161475|-0.008501|8.161471|-0.000000
530.000000|95.583356|4334.087722|-0.000000|8.161475|-0.008501|8.161471|-0.000000
531.000000|95.574855|4342.249193|-0.000000|8.161475|-0.008501|8.161470|-0.000000
532.000000|95.566354|4350.410663|-0.000000|8.161474|-0.008501|8.161470|-0.000000
533.000000|95.557852|4358.572132|-0.000000|8.161474|-0.008501|8.161470|-0.000000
534.000000|95.549351|4366.733602|-0.000000|8.161474|-0.008501|8.161469|-0.000000
535.000000|95.540850|4374.895071|-0.000000|8.161473|-0.008501|8.161469|-0.000000
536.000000|95.532349|4383.056539|-0.000000|8.161473|-0.008501|8.161469|-0.000000
537.000000|95.523848|4391.218007|-0.000000|8.161473|-0.008501|8.161468|-0.000000
538.000000|95.515346|4399.379475|-0.000000|8.161472|-0.008501|8.161468|-0.000000
539.000000|95.506845|4407.540943|-0.000000|8.161472|-0.008501|8.161468|-0.000000
540.000000|95.498344|4415.702410|-0.000000|8.161472|-0.008501|8.161467|-0.000000
541.000000|95.489843|4423.863877|-0.000000|8.161471|-0.008501|8.161467|-0.000000
542.000000|95.481341|4432.025344|-0.000000|8.161471|-0.008501|8.161467|-0.000000
543.000000|95.472840|4440.186810|-0.000000|8.161471|-0.008501|8.161466|-0.000000
544.000000|95.464339|4448.348276|-0.000000|8.161470|-0.008501|8.161466|-0.000000
545.000000|95.455838|4456.509741|-0.000000|8.161470|-0.008501|8.161466|-0.000000
546.000000|95.447336|4464.671206|-0.000000|8.161470|-0.008501|8.161465|-0.000000
547.000000|95.438835|4472.832671|-0.000000|8.161469|-0.008501|8.161465|-0.000000
548.000000|95.430334|4480.994136|-0.000000|8.161469|-0.008501|8.161465|-0.000000
549.000000|95.421832|4489.155600|-0.000000|8.161469|-0.008501|8.161464|-0.000000
550.000000|95.413331|4497.317064|-0.000000|8.161468|-0.008501|8.161464|-0.000000
551.000000|95.404830|4505.478527|-0.000000|8.161468|-0.008501|8.161464|-0.000000
552.000000|95.396328|4513.639990|-0.000000|8.161468|-0.008501|8.161463|-0.000000
553.000000|95.387827|4521.801453|-0.000000|8.161467|-0.008501|8.161463|-0.000000
554.000000|95.379326|4529.962916|-0.000000|8.161467|-0.008501|8.161463|-0.000000
555.000000|95.370824|4538.124378|-0.000000|8.161467|-0.008501|8.161462|-0.000000
556.000000|95.362323|4546.285840|-0.000000|8.161466|-0.008501|8.161462|-0.000000
557.000000|95.353822|4554.447301|-0.000000|8.161466|-0.008501|8.161462|-0.000000
558.000000|95.345320|4562.608763|-0.000000|8.161466|-0.008501|8.161461|-0.000000
559.000000|95.336819|4570.770224|-0.000000|8.161465|-0.008501|8.161461|-0.000000
560.000000|95.328318|4578.931684|-0.000000|8.161465|-0.008501|8.161461|-0.000000
561.000000|95.319816|4587.093144|-0.000000|8.161465|-0.008501|8.161460|-0.000000
562.000000|95.311315|4595.254604|-0.000000|8.161464|-0.008501|8.161460|-0.000000
563.000000|95.302813|4603.416064|-0.000000|8.161464|-0.008501|8.161460|-0.000000
564.000000|95.294312|4611.577523|-0.000000|8.161464|-0.008501|8.161459|-0.000000
565.000000|95.285811|4619.738982|-0.000000|8.161463|-0.008501|8.161459|-0.000000
566.000000|95.277309|4627.900441|-0.000000|8.161463|-0.008501|8.161459|-0.000000
567.000000|95.268808|4636.061900|-0.000000|8.161463|-0.008501|8.161458|-0.000000
568.000000|95.260306|4644.223358|-0.000000|8.161463|-0.008501|8.161458|-0.000000
569.000000|95.251805|4652.384815|-0.000000|8.161462|-0.008501|8.161458|-0.000000
570.000000|95.243304|4660.546273|-0.000000|8.161462|-0.008501|8.161457|-0.000000
571.000000|95.234802|4668.707730|-0.000000|8.161462|-0.008501|8.161457|-0.000000
572.000000|95.226301|4676.869187|-0.000000|8.161461|-0.008501|8.161457|-0.000000
573.000000|95.217799|4685.030643|-0.000000|8.161461|-0.008501|8.161457|-0.000000
574.000000|95.209298|4693.192100|-0.000000|8.161461|-0.008501|8.161456|-0.000000
575.000000|95.200796|4701.353556|-0.000000|8.161460|-0.008501|8.161456|-0.000000
576.000000|95.192295|4709.515011|-0.000000|8.161460|-0.008501|8.161456|-0.000000
577.000000|95.183793|4717.676467|-0.000000|8.161460|-0.008501|8.161455|-0.000000
578.000000|95.175292|4725.837922|-0.000000|8.161459|-0.008501|8.161455|-0.000000
579.000000|95.166790|4733.999376|-0.000000|8.161459|-0.008501|8.161455|-0.000000
580.000000|95.158289|4742.160831|-0.000000|8.161459|-0.008502|8.161454|-0.000000
581.000000|95.149787|4750.322285|-0.000000|8.161459|-0.008502|8.161454|-0.000000
582.000000|95.141286|4758.483739|-0.000000|8.161458|-0.008502|8.161454|-0.000000
583.000000|95.132784|4766.645192|-0.000000|8.161458|-0.008502|8.161454|-0.000000
584.000000|95.124283|4774.806646|-0.000000|8.161458|-0.008502|8.161453|-0.000000
585.000000|95.115781|4782.968099|-0.000000|8.161457|-0.008502|8.161453|-0.000000
586.000000|95.107280|4791.129551|-0.000000|8.161457|-0.008502|8.161453|-0.000000
587.000000|95.098778|4799.291004|-0.000000|8.161457|-0.008502|8.161452|-0.000000
588.000000|95.090277|4807.452456|-0.000000|8.161457|-0.008502|8.161452|-0.000000
589.000000|95.081775|4815.613908|-0.000000|8.161456|-0.008502|8.161452|-0.000000
590.000000|95.073273|4823.775359|-0.000000|8.161456|-0.008502|8.161452|-0.000000
591.000000|95.064772|4831.936810|-0.000000|8.161456|-0.008502|8.161451|-0.000000
592.000000|95.056270|4840.098261|-0.000000|8.161455|-0.008502|8.161451|-0.000000
593.000000|95.047769|4848.259712|-0.000000|8.161455|-0.008502|8.161451|-0.000000
594.000000|95.039267|4856.421162|-0.000000|8.161455|-0.008502|8.161450|-0.000000
595.000000|95.030766|4864.582613|-0.000000|8.161455|-0.008502|8.161450|-0.000000
596.000000|95.022264|4872.744062|-0.000000|8.161454|-0.008502|8.161450|-0.000000
597.000000|95.013762|4880.905512|-0.000000|8.161454|-0.008502|8.161450|-0.000000
598.000000|95.005261|4889.066961|-0.000000|8.161454|-0.008502|8.161449|-0.000000
599.000000|94.996759|4897.228410|-0.000000|8.161453|-0.008502|8.161449|-0.000000
600.000000|94.988258|4905.389859|-0.000000|8.161453|-0.008502|8.161449|-0.000000
601.000000|94.979756|4913.551307|-0.000000|8.161453|-0.008502|8.161448|-0.000000
602.000000|94.971254|4921.712755|-0.000000|8.161453|-0.008502|8.161448|-0.000000
603.000000|94.962753|4929.874203|-0.000000|8.161452|-0.008502|8.161448|-0.000000
604.000000|94.954251|4938.035651|-0.000000|8.161452|-0.008502|8.161448|-0.000000
605.000000|94.945749|4946.197098|-0.000000|8.161452|-0.008502|8.161447|-0.000000
606.000000|94.937248|4954.358545|-0.000000|8.161451|-0.008502|8.161447|-0.000000
607.000000|94.928746|4962.519992|-0.000000|8.161451|-0.008502|8.161447|-0.000000
608.000000|94.920244|4970.681439|-0.000000|8.161451|-0.008502|8.161447|-0.000000
609.000000|94.911743|4978.842885|-0.000000|8.161451|-0.008502|8.161446|-0.000000
610.000000|94.903241|4987.004331|-0.000000|8.161450|-0.008502|8.161446|-0.000000
611.000000|94.894739|4995.165777|-0.000000|8.161450|-0.008502|8.161446|-0.000000
612.000000|94.886238|5003.327222|-0.000000|8.161450|-0.008502|8.161445|-0.000000
613.000000|94.877736|5011.488667|-0.000000|8.161450|-0.008502|8.161445|-0.000000
614.000000|94.869234|5019.650112|-0.000000|8.161449|-0.008502|8.161445|-0.000000
615.000000|94.860733|5027.811557|-0.000000|8.161449|-0.008502|8.161445|-0.000000
616.000000|94.852231|5035.973001|-0.000000|8.161449|-0.008502|8.161444|-0.000000
617.000000|94.843729|5044.134445|-0.000000|8.161449|-0.008502|8.161444|-0.000000
618.000000|94.835228|5052.295889|-0.000000|8.161448|-0.008502|8.161444|-0.000000
619.000000|94.826726|5060.457333|-0.000000|8.161448|-0.008502|8.161444|-0.000000
620.000000|94.818224|5068.618776|-0.000000|8.161448|-0.008502|8.161443|-0.000000
621.000000|94.809722|5076.780219|-0.000000|8.161447|-0.008502|8.161443|-0.000000
622.000000|94.801221|5084.941662|-0.000000|8.161447|-0.008502|8.161443|-0.000000
623.000000|94.792719|5093.103104|-0.000000|8.161447|-0.008502|8.161443|-0.000000
624.000000|94.784217|5101.264547|-0.000000|8.161447|-0.008502|8.161442|-0.000000
625.000000|94.775715|5109.425989|-0.000000|8.161446|-0.008502|8.161442|-0.000000
626.000000|94.767214|5117.587431|-0.000000|8.161446|-0.008502|8.161442|-0.000000
627.000000|94.758712|5125.748872|-0.000000|8.161446|-0.008502|8.161442|-0.000000
628.000000|94.750210|5133.910313|-0.000000|8.161446|-0.008502|8.161441|-0.000000
629.000000|94.741708|5142.071754|-0.000000|8.161445|-0.008502|8.161441|-0.000000
